p,p_index,dataset_index,initialization,A,B,C,alpha,beta,g12,g13,g23,D,empirical_loss,empirical_optimum,optimization_error,gradient_norm,is_best
1.0,22,4,7,0.9803640771131518,0.9938002554814571,0.0,1.570796326714205,3.14159265345843,2.5676037756619755e-21,6.511120552860263e-21,1.0,-1.0,8.987939774822193e-21,0.0,8.987939774822193e-21,9.935309206656943e-11,0
1.0,22,5,0,0.9816599741744882,1.0164277788610372,0.0,1.570796326717551,3.141592653462655,2.4793326666370726e-21,5.9823301756013874e-21,1.0,-1.0,8.514468214300791e-21,0.0,8.514468214300791e-21,9.775938944449408e-11,0
1.0,22,5,1,0.9816599741744882,1.0164277788610372,0.0,1.5707963268735217,1.2924197970015322e-10,2.562074058881806e-21,6.1818977316317885e-21,1.0,-1.0,8.798535230672873e-21,0.0,8.798535230672873e-21,9.937717986352763e-11,0
1.0,22,5,2,0.9816599741744882,1.0164277788610372,0.0,1.570796326718345,3.141592653463959,2.4287566456899795e-21,5.86016509042924e-21,1.0,-1.0,8.340647772708124e-21,0.0,8.340647772708124e-21,9.675715280386942e-11,1
1.0,22,5,3,0.9816599741744882,1.0164277788610372,0.0,1.570796326873043,1.284549358922585e-10,2.5309571323335363e-21,6.1068468645679855e-21,1.0,-1.0,8.691716849171319e-21,0.0,8.691716849171319e-21,9.877208875557328e-11,0
1.0,22,5,4,0.9816599741744882,1.0164277788610372,0.0,1.5707963268735505,1.2928901490052505e-10,2.5639137478439208e-21,6.186437714311374e-21,1.0,-1.0,8.804959546287276e-21,0.0,8.804959546287276e-21,9.941292732091398e-11,0
1.0,22,5,5,0.9816599741744882,1.0164277788610372,0.0,1.5707963267163427,3.1415926534606684,2.557420179684959e-21,6.17071384460828e-21,1.0,-1.0,8.782601994605099e-21,0.0,8.782601994605099e-21,9.928693933085721e-11,0
1.0,22,5,6,0.9816599741744882,1.0164277788610372,0.0,1.570796326717995,3.141592653463384,2.4509995304393394e-21,5.913864916164845e-21,1.0,-1.0,8.417064716974412e-21,0.0,8.417064716974412e-21,9.719920063057382e-11,0
1.0,22,5,7,0.9816599741744882,1.0164277788610372,0.0,1.5707963268726548,1.2781681528054775e-10,2.50586666023592e-21,6.046335032103006e-21,1.0,-1.0,8.605577088948821e-21,0.0,8.605577088948821e-21,9.828121513341436e-11,0
1.0,22,6,0,1.0162779921952882,0.9922521459671253,0.0,1.5707963267150011,3.1415926534618825,2.3054602613125415e-21,6.383288498242107e-21,1.0,-1.0,8.676820236160733e-21,0.0,8.676820236160733e-21,9.75935996750546e-11,0
1.0,22,6,1,1.0162779921952882,0.9922521459671253,0.0,1.5707963267141867,3.1415926534605783,2.3527388126986003e-21,6.51409513368947e-21,1.0,-1.0,8.854661552166645e-21,0.0,8.854661552166645e-21,9.858920738279028e-11,0
1.0,22,6,2,1.0162779921952882,0.9922521459671253,0.0,1.5707963267160991,3.1415926534636403,2.242544718014792e-21,6.209041951535502e-21,1.0,-1.0,8.439984044243232e-21,0.0,8.439984044243232e-21,9.625273362805427e-11,1
1.0,22,6,3,1.0162779921952882,0.9922521459671253,0.0,1.5707963268767042,1.309723089788385e-10,2.4171675749826987e-21,6.692485138269556e-21,1.0,-1.0,9.097150457985837e-21,0.0,9.097150457985837e-21,9.993007342979061e-11,0
1.0,22,6,4,1.0162779921952882,0.9922521459671253,0.0,1.5707963267159075,3.1415926534633334,2.2534726063464203e-21,6.239277723761579e-21,1.0,-1.0,8.481091326532133e-21,0.0,8.481091326532133e-21,9.648696771704558e-11,0
1.0,22,6,5,1.0162779921952882,0.9922521459671253,0.0,1.5707963268759253,1.2972520581803832e-10,2.3713518174904478e-21,6.5656466651542625e-21,1.0,-1.0,8.924721116912653e-21,0.0,8.924721116912653e-21,9.897824357683749e-11,0
1.0,22,6,6,1.0162779921952882,0.9922521459671253,0.0,1.5707963267156664,3.1415926534629475,2.267238540722803e-21,6.277430804686654e-21,1.0,-1.0,8.532938819104018e-21,0.0,8.532938819104018e-21,9.678122711207897e-11,0
1.0,22,6,7,1.0162779921952882,0.9922521459671253,0.0,1.5707963268743736,1.272407121102813e-10,2.2813692960338234e-21,6.316598352029488e-21,1.0,-1.0,8.586158856590257e-21,0.0,8.586158856590257e-21,9.70822562784705e-11,0
1.0,22,7,0,1.0362741690923138,0.9877912999073819,0.0,1.5707963268746847,1.2641446761769783e-10,2.1740167739293128e-21,6.366143268730259e-21,1.0,-1.0,8.541295158145107e-21,0.0,8.541295158145107e-21,9.663530128995679e-11,1
1.0,22,7,1,1.0362741690923138,0.9877912999073819,0.0,1.5707963268766303,1.2949705357264705e-10,2.281340842582066e-21,6.680392756440539e-21,1.0,-1.0,8.962931019819941e-21,0.0,8.962931019819941e-21,9.899197615406774e-11,0
1.0,22,7,2,1.0362741690923138,0.9877912999073819,0.0,1.5707963267137564,3.1415926534612364,2.248331716648827e-21,6.583742912255901e-21,1.0,-1.0,8.833252051067429e-21,0.0,8.833252051067429e-21,9.827314660168709e-11,0
1.0,22,7,3,1.0362741690923138,0.9877912999073819,0.0,1.5707963267139406,3.1415926534615286,2.2381095676982817e-21,6.5538690585268866e-21,1.0,-1.0,8.793149969349137e-21,0.0,8.793149969349137e-21,9.804949028769413e-11,0
1.0,22,7,4,1.0362741690923138,0.9877912999073819,0.0,1.5707963267135663,3.1415926534609353,2.2588726375721206e-21,6.614623729493639e-21,1.0,-1.0,8.87467913774015e-21,0.0,8.87467913774015e-21,9.85032456901572e-11,0
1.0,22,7,5,1.0362741690923138,0.9877912999073819,0.0,1.5707963268764409,1.2919658270597625e-10,2.270743324220593e-21,6.649467254549957e-21,1.0,-1.0,8.921405534054513e-21,0.0,8.921405534054513e-21,9.876187706559761e-11,0
1.0,22,7,6,1.0362741690923138,0.9877912999073819,0.0,1.570796326712701,3.1415926534595644,2.3071877507163534e-21,6.756124041360087e-21,1.0,-1.0,9.06451961846415e-21,0.0,9.06451961846415e-21,9.955111693905013e-11,0
1.0,22,7,7,1.0362741690923138,0.9877912999073819,0.0,1.570796326712669,3.1415926534595133,2.3090225833698188e-21,6.761381380379678e-21,1.0,-1.0,9.071614161891757e-21,0.0,9.071614161891757e-21,9.959069398226698e-11,0
1.0,22,8,0,1.0266026832205166,0.9622785202973116,0.0,1.5707963268795913,1.3322888012451326e-10,2.355573001367213e-21,7.173181107806975e-21,1.0,-1.0,9.320845957570045e-21,0.0,9.320845957570045e-21,9.9650985684414e-11,0
1.0,22,8,1,1.0266026832205166,0.9622785202973116,0.0,1.5707963267108134,3.141592653457526,2.3216942466031723e-21,7.06999227328981e-21,1.0,-1.0,9.1867592464352e-21,0.0,9.1867592464352e-21,9.893157047517711e-11,0
1.0,22,8,2,1.0266026832205166,0.9622785202973116,0.0,1.5707963268787384,1.3188739932158445e-10,2.308383348150556e-21,7.029440911275242e-21,1.0,-1.0,9.134071608129654e-21,0.0,9.134071608129654e-21,9.864754279751261e-11,0
1.0,22,8,3,1.0266026832205166,0.9622785202973116,0.0,1.5707963267129428,3.141592653460876,2.205580231885945e-21,6.716431617069766e-21,1.0,-1.0,8.727332462264215e-21,0.0,8.727332462264215e-21,9.642592662855735e-11,0
1.0,22,8,4,1.0266026832205166,0.9622785202973116,0.0,1.5707963267130032,3.1415926534609704,2.2023695724915015e-21,6.706535874998739e-21,1.0,-1.0,8.714513930677621e-21,0.0,8.714513930677621e-21,9.635571753969647e-11,1
1.0,22,8,5,1.0266026832205166,0.9622785202973116,0.0,1.5707963267115888,3.141592653458746,2.279053104792728e-21,6.940200592646727e-21,1.0,-1.0,9.018087989440881e-21,0.0,9.018087989440881e-21,9.801885231998556e-11,0
1.0,22,8,6,1.0266026832205166,0.9622785202973116,0.0,1.5707963267105816,3.141592653457161,2.3345507826861528e-21,7.109029453943964e-21,1.0,-1.0,9.237522441311366e-21,0.0,9.237522441311366e-21,9.920511237982992e-11,0
1.0,22,8,7,1.0266026832205166,0.9622785202973116,0.0,1.5707963267102578,3.1415926534566525,2.352437254459665e-21,7.163726752036876e-21,1.0,-1.0,9.30851877630051e-21,0.0,9.30851877630051e-21,9.958442382094849e-11,0
1.0,22,9,0,0.9648621504810193,1.0134357605049376,0.0,1.5707963267179548,3.1415926534624785,2.53742686430031e-21,5.920047897934658e-21,1.0,-1.0,8.447855384646174e-21,0.0,8.447855384646174e-21,9.720576728970743e-11,1
1.0,22,9,1,0.9648621504810193,1.0134357605049376,0.0,1.5707963267176142,3.141592653461915,2.5599360952378324e-21,5.972579231384215e-21,1.0,-1.0,8.522810821479017e-21,0.0,8.522810821479017e-21,9.763596609920886e-11,0
1.0,22,9,2,0.9648621504810193,1.0134357605049376,0.0,1.570796326872869,1.2901996154455257e-10,2.605847812181124e-21,6.07970391016027e-21,1.0,-1.0,8.675667795371989e-21,0.0,8.675667795371989e-21,9.850750432483229e-11,0
1.0,22,9,3,0.9648621504810193,1.0134357605049376,0.0,1.570796326717389,3.1415926534615424,2.5748772847778864e-21,6.0074307180205005e-21,1.0,-1.0,8.57254675261335e-21,0.0,8.57254675261335e-21,9.792048005290304e-11,0
1.0,22,9,4,0.9648621504810193,1.0134357605049376,0.0,1.5707963267166443,3.14159265346031,2.6246008743745806e-21,6.1234310264559616e-21,1.0,-1.0,8.738082022999349e-21,0.0,8.738082022999349e-21,9.886143282746991e-11,0
1.0,22,9,5,0.9648621504810193,1.0134357605049376,0.0,1.5707963267173577,3.1415926534614904,2.5769734224224398e-21,6.012284960030694e-21,1.0,-1.0,8.579488698932053e-21,0.0,8.579488698932053e-21,9.796032914581503e-11,0
1.0,22,9,6,0.9648621504810193,1.0134357605049376,0.0,1.5707963267171767,3.141592653461191,2.589003221037816e-21,6.0403815819624335e-21,1.0,-1.0,8.61956991770895e-21,0.0,8.61956991770895e-21,9.81887115815364e-11,0
1.0,22,9,7,0.9648621504810193,1.0134357605049376,0.0,1.5707963268737044,1.3040200795731888e-10,2.6619635430086067e-21,6.210667434171678e-21,1.0,-1.0,8.862530738588071e-21,0.0,8.862530738588071e-21,9.956243407482484e-11,0
1.0,22,10,0,1.0500673089908434,1.0073644452691681,0.0,1.5707963267156373,3.1415926534638694,2.177576616190737e-21,6.2820409243459e-21,1.0,-1.0,8.614906688396715e-21,0.0,8.614906688396715e-21,9.800175564209636e-11,0
1.0,22,10,1,1.0500673089908434,1.0073644452691681,0.0,1.570796326715861,3.1415926534642247,2.165305092692188e-21,6.2466463214155184e-21,1.0,-1.0,8.566365498192889e-21,0.0,8.566365498192889e-21,9.772522577010366e-11,0
1.0,22,10,2,1.0500673089908434,1.0073644452691681,0.0,1.5707963268735248,1.249208614765966e-10,2.1430147823955e-21,6.182386572774054e-21,1.0,-1.0,8.478236004020045e-21,0.0,8.478236004020045e-21,9.722113000007987e-11,0
1.0,22,10,3,1.0500673089908434,1.0073644452691681,0.0,1.5707963268755678,1.281668099150086e-10,2.25583426945801e-21,6.5078402873645855e-21,1.0,-1.0,8.92454479999095e-21,0.0,8.92454479999095e-21,9.974720473293731e-11,0
1.0,22,10,4,1.0500673089908434,1.0073644452691681,0.0,1.5707963267167748,3.141592653465677,2.115503481313063e-21,6.1030144694298084e-21,1.0,-1.0,8.369380833250036e-21,0.0,8.369380833250036e-21,9.659485745693283e-11,1
1.0,22,10,5,1.0500673089908434,1.0073644452691681,0.0,1.5707963268736593,1.251345024786057e-10,2.1503428735222013e-21,6.2035649352154845e-21,1.0,-1.0,8.50726201892358e-21,0.0,8.50726201892358e-21,9.73871411879878e-11,0
1.0,22,10,6,1.0500673089908434,1.0073644452691681,0.0,1.5707963267166625,3.141592653465498,2.1216356306922557e-21,6.1205817738102004e-21,1.0,-1.0,8.393516680679002e-21,0.0,8.393516680679002e-21,9.673475452539456e-11,0
1.0,22,10,7,1.0500673089908434,1.0073644452691681,0.0,1.5707963267162786,3.1415926534648886,2.1424485431150904e-21,6.180799708881324e-21,1.0,-1.0,8.476033046377288e-21,0.0,8.476033046377288e-21,9.720807294035677e-11,0
1.0,22,11,0,1.003502965081612,1.008134794282792,0.0,1.5707963267169534,3.141592653463418,2.3456357956103556e-21,6.0751531319223606e-21,1.0,-1.0,8.478425728783567e-21,0.0,8.478425728783567e-21,9.720283820808711e-11,0
1.0,22,11,1,1.003502965081612,1.008134794282792,0.0,1.5707963268721392,1.2523955204421466e-10,2.3037078391457807e-21,5.966418556939664e-21,1.0,-1.0,8.32673607143709e-21,0.0,8.32673607143709e-21,9.633026561362805e-11,1
1.0,22,11,2,1.003502965081612,1.008134794282792,0.0,1.5707963267169782,3.141592653463458,2.344173477962514e-21,6.0712770087541636e-21,1.0,-1.0,8.473050634055283e-21,0.0,8.473050634055283e-21,9.717253435904564e-11,0
1.0,22,11,3,1.003502965081612,1.008134794282792,0.0,1.5707963268722862,1.2547759175219866e-10,2.312456007599919e-21,5.98914848735202e-21,1.0,-1.0,8.358428964625672e-21,0.0,8.358428964625672e-21,9.651297999755461e-11,0
1.0,22,11,4,1.003502965081612,1.008134794282792,0.0,1.5707963267163398,3.141592653462423,2.382753779607078e-21,6.171167357102587e-21,1.0,-1.0,8.612469016932419e-21,0.0,8.612469016932419e-21,9.796890168606217e-11,0
1.0,22,11,5,1.003502965081612,1.008134794282792,0.0,1.5707963268736096,1.2762319908865297e-10,2.392210034415591e-21,6.195732410798452e-21,1.0,-1.0,8.64672781878089e-21,0.0,8.64672781878089e-21,9.816320283579871e-11,0
1.0,22,11,6,1.003502965081612,1.008134794282792,0.0,1.5707963268746454,1.2930284234164863e-10,2.4556018300663636e-21,6.359873165134877e-21,1.0,-1.0,8.875808006180033e-21,0.0,8.875808006180033e-21,9.94551272236112e-11,0
1.0,22,11,7,1.003502965081612,1.008134794282792,0.0,1.5707963267155916,3.14159265346121,2.4283189496171696e-21,6.2892938482583076e-21,1.0,-1.0,8.777281226002614e-21,0.0,8.777281226002614e-21,9.890119068892652e-11,0
1.0,22,12,0,1.0368395505463448,1.0356694371299289,0.0,1.570796326870098,1.2161699872079653e-10,2.1544134274127782e-21,5.6552414520442456e-21,1.0,-1.0,8.090736008207014e-21,0.0,8.090736008207014e-21,9.625105825809804e-11,0
1.0,22,12,1,1.0368395505463448,1.0356694371299289,0.0,1.570796326870578,1.2239313057426824e-10,2.1819857857895362e-21,5.727674285632399e-21,1.0,-1.0,8.194353736969732e-21,0.0,8.194353736969732e-21,9.686529756659377e-11,0
1.0,22,12,2,1.0368395505463448,1.0356694371299289,0.0,1.5707963267197098,3.1415926534681997,2.1535834317102843e-21,5.6530559394282556e-21,1.0,-1.0,8.08761774025021e-21,0.0,8.08761774025021e-21,9.62326402878283e-11,0
1.0,22,12,3,1.0368395505463448,1.0356694371299289,0.0,1.570796326718013,3.1415926534654557,2.251870716109938e-21,5.911098992747936e-21,1.0,-1.0,8.45677318781845e-21,0.0,8.45677318781845e-21,9.840411898263028e-11,0
1.0,22,12,4,1.0368395505463448,1.0356694371299289,0.0,1.5707963267178242,3.1415926534651506,2.262926901907622e-21,5.940156342457311e-21,1.0,-1.0,8.498330487549672e-21,0.0,8.498330487549672e-21,9.864539439316382e-11,0
1.0,22,12,5,1.0368395505463448,1.0356694371299289,0.0,1.5707963267197322,3.141592653468236,2.152285277878416e-21,5.649684087757712e-21,1.0,-1.0,8.082779639292918e-21,0.0,8.082779639292918e-21,9.620363198465346e-11,1
1.0,22,12,6,1.0368395505463448,1.0356694371299289,0.0,1.570796326872459,1.2543515841406288e-10,2.2918067702869134e-21,6.015916541913468e-21,1.0,-1.0,8.606742692686262e-21,0.0,8.606742692686262e-21,9.927298673010511e-11,0
1.0,22,12,7,1.0368395505463448,1.0356694371299289,0.0,1.5707963268710237,1.2311429879274833e-10,2.207802170491037e-21,5.7953267349660545e-21,1.0,-1.0,8.291189985403592e-21,0.0,8.291189985403592e-21,9.743671509421234e-11,0
1.0,22,13,0,0.9931109168706971,0.9778131269818661,0.0,1.5707963267127742,3.14159265345783,2.4841333983343996e-21,6.744083684874951e-21,1.0,-1.0,9.061473553383958e-21,0.0,9.061473553383958e-21,9.899544415798237e-11,0
1.0,22,13,1,0.9931109168706971,0.9778131269818661,0.0,1.5707963268767053,1.3145937836597117e-10,2.4651878028295337e-21,6.6926667888877195e-21,1.0,-1.0,8.992373438303817e-21,0.0,8.992373438303817e-21,9.861704055323184e-11,0
1.0,22,13,2,0.9931109168706971,0.9778131269818661,0.0,1.5707963267144853,3.1415926534605796,2.381670026344712e-21,6.465976276715263e-21,1.0,-1.0,8.68777898567217e-21,0.0,8.68777898567217e-21,9.693230655539151e-11,0
1.0,22,13,3,0.9931109168706971,0.9778131269818661,0.0,1.570796326714845,3.1415926534611573,2.3604350779327263e-21,6.408255812709307e-21,1.0,-1.0,8.610250499184533e-21,0.0,8.610250499184533e-21,9.649921525018753e-11,1
1.0,22,13,4,0.9931109168706971,0.9778131269818661,0.0,1.570796326712235,3.1415926534569634,2.516843589005582e-21,6.832959379819323e-21,1.0,-1.0,9.180862222018674e-21,0.0,9.180862222018674e-21,9.964508111578834e-11,0
1.0,22,13,5,0.9931109168706971,0.9778131269818661,0.0,1.5707963267137033,3.141592653459323,2.4282314151357733e-21,6.59235773910491e-21,1.0,-1.0,8.857597062116995e-21,0.0,8.857597062116995e-21,9.787522835837126e-11,0
1.0,22,13,6,0.9931109168706971,0.9778131269818661,0.0,1.5707963267129186,3.141592653458062,2.4753761109174916e-21,6.720399237716895e-21,1.0,-1.0,9.029617632311597e-21,0.0,9.029617632311597e-21,9.88207963404052e-11,0
1.0,22,13,7,0.9931109168706971,0.9778131269818661,0.0,1.5707963268775056,1.3274471228419313e-10,2.513592705048312e-21,6.824241840985997e-21,1.0,-1.0,9.16910879654258e-21,0.0,9.16910879654258e-21,9.958069075880282e-11,0
1.0,22,14,0,1.0102068281471486,0.9686027385940296,0.0,1.5707963267108684,3.141592653456324,2.4444301906758802e-21,7.060734871016162e-21,1.0,-1.0,9.308427202102428e-21,0.0,9.308427202102428e-21,9.989163343443134e-11,0
1.0,22,14,1,1.0102068281471486,0.9686027385940296,0.0,1.5707963268760547,1.2891039482503486e-10,2.2802787915099873e-21,6.5866420725924525e-21,1.0,-1.0,8.683396908818722e-21,0.0,8.683396908818722e-21,9.647941486678151e-11,1
1.0,22,14,2,1.0102068281471486,0.9686027385940296,0.0,1.570796326876213,1.291619694640367e-10,2.2891939385680335e-21,6.612364690858865e-21,1.0,-1.0,8.717318241371745e-21,0.0,8.717318241371745e-21,9.666783608666226e-11,0
1.0,22,14,3,1.0102068281471486,0.9686027385940296,0.0,1.570796326712848,3.141592653459468,2.33062577675806e-21,6.7319811927201534e-21,1.0,-1.0,8.875029492968986e-21,0.0,8.875029492968986e-21,9.753861129568255e-11,0
1.0,22,14,4,1.0102068281471486,0.9686027385940296,0.0,1.5707963267111569,3.1415926534567826,2.4276187179422083e-21,7.012344572396849e-21,1.0,-1.0,9.244573161791614e-21,0.0,9.244573161791614e-21,9.954754039717293e-11,0
1.0,22,14,5,1.0102068281471486,0.9686027385940296,0.0,1.5707963268780483,1.3207668283471854e-10,2.393659179453737e-21,6.914196317190224e-21,1.0,-1.0,9.115189369744796e-21,0.0,9.115189369744796e-21,9.88485873958058e-11,0
1.0,22,14,6,1.0102068281471486,0.9686027385940296,0.0,1.5707963267116287,3.1415926534575314,2.40041020014061e-21,6.933542887674068e-21,1.0,-1.0,9.140759403696367e-21,0.0,9.140759403696367e-21,9.898810882290796e-11,0
1.0,22,14,7,1.0102068281471486,0.9686027385940296,0.0,1.5707963268782281,1.3236243611836115e-10,2.4040324378394068e-21,6.94413933210448e-21,1.0,-1.0,9.154673164009506e-21,0.0,9.154673164009506e-21,9.906258006695606e-11,0
1.0,22,15,0,1.0261906242229548,0.9881657090314737,0.0,1.5707963267133622,3.1415926534600436,2.324712341689615e-21,6.647857742760802e-21,1.0,-1.0,8.954783068972874e-21,0.0,8.954783068972874e-21,9.895611775043566e-11,0
1.0,22,15,1,1.0261906242229548,0.9881657090314737,0.0,1.5707963268743574,1.2644965753987945e-10,2.2079507512770485e-21,6.31402208768224e-21,1.0,-1.0,8.505086383548654e-21,0.0,8.505086383548654e-21,9.6439175177149e-11,1
1.0,22,15,2,1.0261906242229548,0.9881657090314737,0.0,1.5707963267145442,3.1415926534619247,2.25777523321462e-21,6.456516645196856e-21,1.0,-1.0,8.697016124502101e-21,0.0,8.697016124502101e-21,9.752105489269898e-11,0
1.0,22,15,3,1.0261906242229548,0.9881657090314737,0.0,1.5707963267146836,3.1415926534621463,2.2499744774287633e-21,6.4341267531063095e-21,1.0,-1.0,8.66688613846001e-21,0.0,8.66688613846001e-21,9.735243842481629e-11,0
1.0,22,15,4,1.0261906242229548,0.9881657090314737,0.0,1.5707963268744627,1.2661718635259912e-10,2.213807528488998e-21,6.330759531664871e-21,1.0,-1.0,8.527625581999705e-21,0.0,8.527625581999705e-21,9.656677682851967e-11,0
1.0,22,15,5,1.0261906242229548,0.9881657090314737,0.0,1.5707963268752756,1.279106153480814e-10,2.259256784033788e-21,6.460779706849922e-21,1.0,-1.0,8.702744765446546e-21,0.0,8.702744765446546e-21,9.755295530554164e-11,0
1.0,22,15,6,1.0261906242229548,0.9881657090314737,0.0,1.570796326714229,3.1415926534614234,2.275513985402648e-21,6.507251030988892e-21,1.0,-1.0,8.765353445991333e-21,0.0,8.765353445991333e-21,9.790340412662755e-11,0
1.0,22,15,7,1.0261906242229548,0.9881657090314737,0.0,1.570796326876619,1.3004826286566782e-10,2.3353943001266746e-21,6.678541735600041e-21,1.0,-1.0,8.996058876992225e-21,0.0,8.996058876992225e-21,9.918306640180208e-11,0
1.0,22,16,0,0.9758538914609788,1.0215877373720113,0.0,1.5707963268716056,1.267338994728499e-10,2.5024883364292705e-21,5.8842741018070296e-21,1.0,-1.0,8.453370830826979e-21,0.0,8.453370830826979e-21,9.76340537405455e-11,0
1.0,22,16,1,0.9758538914609788,1.0215877373720113,0.0,1.5707963268709242,1.2560810045346045e-10,2.458229257391203e-21,5.780191005488506e-21,1.0,-1.0,8.303853552812682e-21,0.0,8.303853552812682e-21,9.676688800718589e-11,0
1.0,22,16,2,0.9758538914609788,1.0215877373720113,0.0,1.5707963267169107,3.141592653460949,2.586563400299922e-21,6.081800792260994e-21,1.0,-1.0,8.737201070206435e-21,0.0,8.737201070206435e-21,9.926047702755133e-11,0
1.0,22,16,3,0.9758538914609788,1.0215877373720113,0.0,1.570796326719275,3.1415926534648557,2.432062524113283e-21,5.718621892679688e-21,1.0,-1.0,8.21541167866105e-21,0.0,8.21541167866105e-21,9.625031551634897e-11,0
1.0,22,16,4,0.9758538914609788,1.0215877373720113,0.0,1.570796326716917,3.1415926534609597,2.5861117078625013e-21,6.080831115391864e-21,1.0,-1.0,8.735769674384918e-21,0.0,8.735769674384918e-21,9.925180970387957e-11,0
1.0,22,16,5,0.9758538914609788,1.0215877373720113,0.0,1.5707963267175082,3.1415926534619367,2.547032690403541e-21,5.988961236509528e-21,1.0,-1.0,8.603781121423074e-21,0.0,8.603781121423074e-21,9.849905264298718e-11,0
1.0,22,16,6,0.9758538914609788,1.0215877373720113,0.0,1.5707963268727498,1.2862452988500763e-10,2.57772609565131e-21,6.06112357576255e-21,1.0,-1.0,8.707445093337287e-21,0.0,8.707445093337287e-21,9.909059748358482e-11,0
1.0,22,16,7,0.9758538914609788,1.0215877373720113,0.0,1.570796326719342,3.1415926534649667,2.427728122485407e-21,5.708484406918351e-21,1.0,-1.0,8.200825604823767e-21,0.0,8.200825604823767e-21,9.616450901199854e-11,1
1.0,22,17,0,0.9907098640584304,0.9663363249416231,0.0,1.570796326876249,1.3018706943050566e-10,2.3848230752968173e-21,6.618216089433839e-21,1.0,-1.0,8.758080961052443e-21,0.0,8.758080961052443e-21,9.676174719975838e-11,0
1.0,22,17,1,0.9907098640584304,0.9663363249416231,0.0,1.5707963268768392,1.3113166032625962e-10,2.419562314357651e-21,6.714591929396972e-21,1.0,-1.0,8.885627593366521e-21,0.0,8.885627593366521e-21,9.746392904266809e-11,0
1.0,22,17,2,0.9907098640584304,0.9663363249416231,0.0,1.5707963267131648,3.141592653458999,2.4071162484124748e-21,6.6800861055680575e-21,1.0,-1.0,8.8399636687858e-21,0.0,8.8399636687858e-21,9.721314981305748e-11,0
1.0,22,17,3,0.9907098640584304,0.9663363249416231,0.0,1.5707963267108274,3.1415926534552585,2.5467637492508388e-21,7.067640019850558e-21,1.0,-1.0,9.352821250601966e-21,0.0,9.352821250601966e-21,9.999327955324951e-11,0
1.0,22,17,4,0.9907098640584304,0.9663363249416231,0.0,1.5707963268775067,1.321999504289464e-10,2.4591552771498553e-21,6.82442527097854e-21,1.0,-1.0,9.031007117491681e-21,0.0,9.031007117491681e-21,9.825850323332908e-11,0
1.0,22,17,5,0.9907098640584304,0.9663363249416231,0.0,1.570796326711754,3.1415926534567413,2.4909331483155586e-21,6.912702767425836e-21,1.0,-1.0,9.147787828434417e-21,0.0,9.147787828434417e-21,9.889117083364497e-11,0
1.0,22,17,6,0.9907098640584304,0.9663363249416231,0.0,1.5707963267138103,3.1415926534600316,2.369289430528768e-21,6.574989678962048e-21,1.0,-1.0,8.70092977253152e-21,0.0,8.70092977253152e-21,9.644629332672188e-11,1
1.0,22,17,7,0.9907098640584304,0.9663363249416231,0.0,1.5707963268772456,1.317820085301875e-10,2.443626755376743e-21,6.781350432807379e-21,1.0,-1.0,8.973981588418555e-21,0.0,8.973981588418555e-21,9.794744899589978e-11,0
1.0,22,18,0,0.9935244627685647,1.039395472741175,0.0,1.5707963267199267,3.1415926534659704,2.386613942166786e-21,5.620481313594464e-21,1.0,-1.0,8.21306216670368e-21,0.0,8.21306216670368e-21,9.707326726083821e-11,0
1.0,22,18,1,0.9935244627685647,1.039395472741175,0.0,1.5707963267201663,3.1415926534663665,2.371343414163337e-21,5.584615233561649e-21,1.0,-1.0,8.160611482361781e-21,0.0,8.160611482361781e-21,9.676221174782371e-11,0
1.0,22,18,2,0.9935244627685647,1.039395472741175,0.0,1.5707963268702207,1.2440781388911983e-10,2.409208014665826e-21,5.673724574776141e-21,1.0,-1.0,8.29085107566082e-21,0.0,8.29085107566082e-21,9.753168808072769e-11,0
1.0,22,18,3,0.9935244627685647,1.039395472741175,0.0,1.5707963268694585,1.2314891420258852e-10,2.3607027137938943e-21,5.559469619725149e-21,1.0,-1.0,8.123894785973732e-21,0.0,8.123894785973732e-21,9.654469349546038e-11,1
1.0,22,18,4,0.9935244627685647,1.039395472741175,0.0,1.5707963268708938,1.2551920489044132e-10,2.452434188594543e-21,5.775566396811672e-21,1.0,-1.0,8.439645585574907e-21,0.0,8.439645585574907e-21,9.840264351716831e-11,0
1.0,22,18,5,0.9935244627685647,1.039395472741175,0.0,1.5707963267188458,3.141592653464185,2.4559268185424823e-21,5.783721520135857e-21,1.0,-1.0,8.451597336616246e-21,0.0,8.451597336616246e-21,9.847279646265668e-11,0
1.0,22,18,6,0.9935244627685647,1.039395472741175,0.0,1.5707963268701939,1.2436341982195719e-10,2.4074877747968144e-21,5.669677769989698e-21,1.0,-1.0,8.284934296372569e-21,0.0,8.284934296372569e-21,9.749683221473032e-11,0
1.0,22,18,7,0.9935244627685647,1.039395472741175,0.0,1.5707963268717038,1.2685724879872708e-10,2.5050107868908966e-21,5.899340750898265e-21,1.0,-1.0,8.620531858307587e-21,0.0,8.620531858307587e-21,9.945184920503851e-11,0
1.0,22,19,0,0.9693893717229264,1.0205871617663438,0.0,1.5707963267191594,3.1415926534643344,2.472239638103824e-21,5.7361318746437725e-21,1.0,-1.0,8.250785378990125e-21,0.0,8.250785378990125e-21,9.639922272741803e-11,1
