N,p,dataset_index,empirical_g12,empirical_g13,empirical_g23,population_max_gram_error
1024,0.65,50,0.0,0.0,1.0,0.0
1024,0.65,51,0.0,0.0,1.0,0.0
1024,0.65,52,0.0,0.0,1.0,0.0
1024,0.65,53,0.0,0.0,1.0,0.0
1024,0.65,54,0.0,0.0,1.0,0.0
1024,0.65,55,0.0,0.0,1.0,0.0
1024,0.65,56,0.0,0.0,1.0,0.0
1024,0.65,57,0.0,0.0,1.0,0.0
1024,0.65,58,0.0,0.0,1.0,0.0
1024,0.65,59,0.0,0.0,1.0,0.0
1024,0.65,60,0.10103993787216509,0.03357821212277973,0.763585072542935,0.23641492745706505
1024,0.65,61,0.06323935308955148,0.029765588838103485,0.8280353761867735,0.17196462381322652
1024,0.65,62,0.0,0.0,1.0,0.0
1024,0.65,63,0.0,0.0,1.0,0.0
1024,0.65,64,0.0,0.0,1.0,0.0
1024,0.65,65,0.055290049596798285,0.017823447313007112,0.8683799864826169,0.13162001351738306
1024,0.65,66,0.0,0.0,1.0,0.0
1024,0.65,67,0.0,0.0,1.0,0.0
1024,0.65,68,0.0,0.0,1.0,0.0
1024,0.65,69,0.0,0.0,1.0,0.0
1024,0.65,70,0.0,0.0,1.0,0.0
1024,0.65,71,0.024026973980918243,0.009657765695701204,0.9368271059692798,0.06317289403072024
1024,0.65,72,0.0,0.0,1.0,0.0
1024,0.65,73,0.019480045554020164,0.006676438115642391,0.9515938649620156,0.04840613503798441
1024,0.65,74,0.0,0.0,1.0,0.0
1024,0.65,75,0.0,0.0,1.0,0.0
1024,0.65,76,0.0,0.0,1.0,0.0
1024,0.65,77,0.0,0.0,1.0,0.0
1024,0.65,78,0.0,0.0,1.0,0.0
1024,0.65,79,0.0,0.0,1.0,0.0
1024,0.65,80,0.1004747792972912,0.04036079331935666,0.7489437741541491,0.25105622584585086
1024,0.65,81,0.0,0.0,1.0,0.0
1024,0.65,82,0.0,0.0,1.0,0.0
1024,0.65,83,0.0,0.0,1.0,0.0
1024,0.65,84,0.0,0.0,1.0,0.0
1024,0.65,85,0.0,0.0,1.0,0.0
1024,0.65,86,0.0,0.0,1.0,0.0
1024,0.65,87,0.0,0.0,1.0,0.0
1024,0.65,88,0.0,0.0,1.0,0.0
1024,0.65,89,0.0,0.0,1.0,0.0
1024,0.65,90,0.0,0.0,1.0,0.0
1024,0.65,91,0.0,0.0,1.0,0.0
1024,0.65,92,0.0,0.0,1.0,0.0
1024,0.65,93,0.0,0.0,1.0,0.0
1024,0.65,94,0.018415764337099072,0.007586317584481528,0.9509454105151136,0.04905458948488639
1024,0.65,95,0.0,0.0,1.0,0.0
1024,0.65,96,0.0,0.0,1.0,0.0
1024,0.65,97,0.0,0.0,1.0,0.0
1024,0.65,98,0.0,0.0,1.0,0.0
1024,0.65,99,0.039483023037400033,0.013801204577189585,0.9023666321580628,0.09763336784193721
1024,0.8,0,0.0,0.0,1.0,0.0
1024,0.8,1,0.0,0.0,1.0,0.0
1024,0.8,2,0.0,0.0,1.0,0.0
1024,0.8,3,0.0,0.0,1.0,0.0
1024,0.8,4,0.0,0.0,1.0,0.0
1024,0.8,5,0.0,0.0,1.0,0.0
1024,0.8,6,0.0,0.0,1.0,0.0
1024,0.8,7,0.0,0.0,1.0,0.0
1024,0.8,8,0.0,0.0,1.0,0.0
1024,0.8,9,0.0,0.0,1.0,0.0
1024,0.8,10,0.0,0.0,1.0,0.0
1024,0.8,11,0.0,0.0,1.0,0.0
1024,0.8,12,0.0,0.0,1.0,0.0
1024,0.8,13,0.0,0.0,1.0,0.0
1024,0.8,14,0.0,0.0,1.0,0.0
1024,0.8,15,0.0,0.0,1.0,0.0
1024,0.8,16,0.0,0.0,1.0,0.0
1024,0.8,17,0.0,0.0,1.0,0.0
1024,0.8,18,0.0,0.0,1.0,0.0
1024,0.8,19,0.0,0.0,1.0,0.0
1024,0.8,20,0.0,0.0,1.0,0.0
1024,0.8,21,0.0,0.0,1.0,0.0
1024,0.8,22,0.0,0.0,1.0,0.0
1024,0.8,23,0.0,0.0,1.0,0.0
1024,0.8,24,0.0,0.0,1.0,0.0
1024,0.8,25,0.0,0.0,1.0,0.0
1024,0.8,26,0.0,0.0,1.0,0.0
1024,0.8,27,0.0,0.0,1.0,0.0
1024,0.8,28,0.0,0.0,1.0,0.0
1024,0.8,29,0.0,0.0,1.0,0.0
1024,0.8,30,0.0,0.0,1.0,0.0
1024,0.8,31,0.0,0.0,1.0,0.0
1024,0.8,32,0.0,0.0,1.0,0.0
1024,0.8,33,0.0,0.0,1.0,0.0
1024,0.8,34,0.0,0.0,1.0,0.0
1024,0.8,35,0.0,0.0,1.0,0.0
1024,0.8,36,0.0,0.0,1.0,0.0
1024,0.8,37,0.0,0.0,1.0,0.0
1024,0.8,38,0.0,0.0,1.0,0.0
1024,0.8,39,0.0,0.0,1.0,0.0
1024,0.8,40,0.0,0.0,1.0,0.0
1024,0.8,41,0.0,0.0,1.0,0.0
1024,0.8,42,0.0,0.0,1.0,0.0
1024,0.8,43,0.0,0.0,1.0,0.0
1024,0.8,44,0.0,0.0,1.0,0.0
1024,0.8,45,0.0,0.0,1.0,0.0
1024,0.8,46,0.0,0.0,1.0,0.0
1024,0.8,47,0.0,0.0,1.0,0.0
1024,0.8,48,0.0,0.0,1.0,0.0
1024,0.8,49,0.0,0.0,1.0,0.0
1024,0.8,50,0.0,0.0,1.0,0.0
1024,0.8,51,0.0,0.0,1.0,0.0
1024,0.8,52,0.0,0.0,1.0,0.0
1024,0.8,53,0.0,0.0,1.0,0.0
1024,0.8,54,0.0,0.0,1.0,0.0
1024,0.8,55,0.0,0.0,1.0,0.0
1024,0.8,56,0.0,0.0,1.0,0.0
1024,0.8,57,0.0,0.0,1.0,0.0
1024,0.8,58,0.0,0.0,1.0,0.0
1024,0.8,59,0.0,0.0,1.0,0.0
1024,0.8,60,0.0,0.0,1.0,0.0
1024,0.8,61,0.0,0.0,1.0,0.0
1024,0.8,62,0.0,0.0,1.0,0.0
1024,0.8,63,0.0,0.0,1.0,0.0
1024,0.8,64,0.0,0.0,1.0,0.0
1024,0.8,65,0.0,0.0,1.0,0.0
1024,0.8,66,0.0,0.0,1.0,0.0
1024,0.8,67,0.0,0.0,1.0,0.0
1024,0.8,68,0.0,0.0,1.0,0.0
1024,0.8,69,0.0,0.0,1.0,0.0
1024,0.8,70,0.0,0.0,1.0,0.0
1024,0.8,71,0.0,0.0,1.0,0.0
1024,0.8,72,0.0,0.0,1.0,0.0
1024,0.8,73,0.0,0.0,1.0,0.0
1024,0.8,74,0.0,0.0,1.0,0.0
1024,0.8,75,0.0,0.0,1.0,0.0
1024,0.8,76,0.0,0.0,1.0,0.0
1024,0.8,77,0.0,0.0,1.0,0.0
1024,0.8,78,0.0,0.0,1.0,0.0
1024,0.8,79,0.0,0.0,1.0,0.0
1024,0.8,80,0.0,0.0,1.0,0.0
1024,0.8,81,0.0,0.0,1.0,0.0
1024,0.8,82,0.0,0.0,1.0,0.0
1024,0.8,83,0.0,0.0,1.0,0.0
1024,0.8,84,0.0,0.0,1.0,0.0
1024,0.8,85,0.0,0.0,1.0,0.0
1024,0.8,86,0.0,0.0,1.0,0.0
1024,0.8,87,0.0,0.0,1.0,0.0
1024,0.8,88,0.0,0.0,1.0,0.0
1024,0.8,89,0.0,0.0,1.0,0.0
1024,0.8,90,0.0,0.0,1.0,0.0
1024,0.8,91,0.0,0.0,1.0,0.0
1024,0.8,92,0.0,0.0,1.0,0.0
1024,0.8,93,0.0,0.0,1.0,0.0
1024,0.8,94,0.0,0.0,1.0,0.0
1024,0.8,95,0.0,0.0,1.0,0.0
1024,0.8,96,0.0,0.0,1.0,0.0
1024,0.8,97,0.0,0.0,1.0,0.0
1024,0.8,98,0.0,0.0,1.0,0.0
1024,0.8,99,0.0,0.0,1.0,0.0
4096,0.2,0,1.0,0.0,0.0,0.0
4096,0.2,1,1.0,0.0,0.0,0.0
4096,0.2,2,1.0,0.0,0.0,0.0
4096,0.2,3,1.0,0.0,0.0,0.0
4096,0.2,4,1.0,0.0,0.0,0.0
4096,0.2,5,1.0,0.0,0.0,0.0
4096,0.2,6,1.0,0.0,0.0,0.0
4096,0.2,7,1.0,0.0,0.0,0.0
4096,0.2,8,1.0,0.0,0.0,0.0
4096,0.2,9,1.0,0.0,0.0,0.0
4096,0.2,10,1.0,0.0,0.0,0.0
4096,0.2,11,1.0,0.0,0.0,0.0
4096,0.2,12,1.0,0.0,0.0,0.0
4096,0.2,13,1.0,0.0,0.0,0.0
4096,0.2,14,1.0,0.0,0.0,0.0
4096,0.2,15,1.0,0.0,0.0,0.0
4096,0.2,16,1.0,0.0,0.0,0.0
4096,0.2,17,1.0,0.0,0.0,0.0
4096,0.2,18,1.0,0.0,0.0,0.0
4096,0.2,19,1.0,0.0,0.0,0.0
4096,0.2,20,1.0,0.0,0.0,0.0
4096,0.2,21,1.0,0.0,0.0,0.0
4096,0.2,22,1.0,0.0,0.0,0.0
4096,0.2,23,1.0,0.0,0.0,0.0
4096,0.2,24,1.0,0.0,0.0,0.0
4096,0.2,25,1.0,0.0,0.0,0.0
4096,0.2,26,1.0,0.0,0.0,0.0
4096,0.2,27,1.0,0.0,0.0,0.0
4096,0.2,28,1.0,0.0,0.0,0.0
4096,0.2,29,1.0,0.0,0.0,0.0
4096,0.2,30,1.0,0.0,0.0,0.0
4096,0.2,31,1.0,0.0,0.0,0.0
4096,0.2,32,1.0,0.0,0.0,0.0
4096,0.2,33,1.0,0.0,0.0,0.0
4096,0.2,34,1.0,0.0,0.0,0.0
4096,0.2,35,1.0,0.0,0.0,0.0
4096,0.2,36,1.0,0.0,0.0,0.0
4096,0.2,37,1.0,0.0,0.0,0.0
4096,0.2,38,1.0,0.0,0.0,0.0
4096,0.2,39,1.0,0.0,0.0,0.0
4096,0.2,40,1.0,0.0,0.0,0.0
4096,0.2,41,1.0,0.0,0.0,0.0
4096,0.2,42,1.0,0.0,0.0,0.0
4096,0.2,43,1.0,0.0,0.0,0.0
4096,0.2,44,1.0,0.0,0.0,0.0
4096,0.2,45,1.0,0.0,0.0,0.0
4096,0.2,46,1.0,0.0,0.0,0.0
4096,0.2,47,1.0,0.0,0.0,0.0
4096,0.2,48,1.0,0.0,0.0,0.0
4096,0.2,49,1.0,0.0,0.0,0.0
4096,0.2,50,1.0,0.0,0.0,0.0
4096,0.2,51,1.0,0.0,0.0,0.0
4096,0.2,52,1.0,0.0,0.0,0.0
4096,0.2,53,1.0,0.0,0.0,0.0
4096,0.2,54,1.0,0.0,0.0,0.0
4096,0.2,55,1.0,0.0,0.0,0.0
4096,0.2,56,1.0,0.0,0.0,0.0
4096,0.2,57,1.0,0.0,0.0,0.0
4096,0.2,58,1.0,0.0,0.0,0.0
4096,0.2,59,1.0,0.0,0.0,0.0
4096,0.2,60,1.0,0.0,0.0,0.0
4096,0.2,61,1.0,0.0,0.0,0.0
4096,0.2,62,1.0,0.0,0.0,0.0
4096,0.2,63,1.0,0.0,0.0,0.0
4096,0.2,64,1.0,0.0,0.0,0.0
4096,0.2,65,1.0,0.0,0.0,0.0
4096,0.2,66,1.0,0.0,0.0,0.0
4096,0.2,67,1.0,0.0,0.0,0.0
4096,0.2,68,1.0,0.0,0.0,0.0
4096,0.2,69,1.0,0.0,0.0,0.0
4096,0.2,70,1.0,0.0,0.0,0.0
4096,0.2,71,1.0,0.0,0.0,0.0
4096,0.2,72,1.0,0.0,0.0,0.0
4096,0.2,73,1.0,0.0,0.0,0.0
4096,0.2,74,1.0,0.0,0.0,0.0
4096,0.2,75,1.0,0.0,0.0,0.0
4096,0.2,76,1.0,0.0,0.0,0.0
4096,0.2,77,1.0,0.0,0.0,0.0
4096,0.2,78,1.0,0.0,0.0,0.0
4096,0.2,79,1.0,0.0,0.0,0.0
4096,0.2,80,1.0,0.0,0.0,0.0
4096,0.2,81,1.0,0.0,0.0,0.0
4096,0.2,82,1.0,0.0,0.0,0.0
4096,0.2,83,1.0,0.0,0.0,0.0
4096,0.2,84,1.0,0.0,0.0,0.0
4096,0.2,85,1.0,0.0,0.0,0.0
4096,0.2,86,1.0,0.0,0.0,0.0
4096,0.2,87,1.0,0.0,0.0,0.0
4096,0.2,88,1.0,0.0,0.0,0.0
4096,0.2,89,1.0,0.0,0.0,0.0
4096,0.2,90,1.0,0.0,0.0,0.0
4096,0.2,91,1.0,0.0,0.0,0.0
4096,0.2,92,1.0,0.0,0.0,0.0
4096,0.2,93,1.0,0.0,0.0,0.0
4096,0.2,94,1.0,0.0,0.0,0.0
4096,0.2,95,1.0,0.0,0.0,0.0
4096,0.2,96,1.0,0.0,0.0,0.0
4096,0.2,97,1.0,0.0,0.0,0.0
4096,0.2,98,1.0,0.0,0.0,0.0
4096,0.2,99,1.0,0.0,0.0,0.0
4096,0.35,0,1.0,0.0,0.0,0.0
4096,0.35,1,0.9078134651135915,0.013521810913580956,0.036392710377272264,0.09218653488640849
4096,0.35,2,1.0,0.0,0.0,0.0
4096,0.35,3,1.0,0.0,0.0,0.0
4096,0.35,4,1.0,0.0,0.0,0.0
4096,0.35,5,1.0,0.0,0.0,0.0
4096,0.35,6,1.0,0.0,0.0,0.0
4096,0.35,7,1.0,0.0,0.0,0.0
4096,0.35,8,1.0,0.0,0.0,0.0
4096,0.35,9,1.0,0.0,0.0,0.0
4096,0.35,10,1.0,0.0,0.0,0.0
4096,0.35,11,1.0,0.0,0.0,0.0
4096,0.35,12,1.0,0.0,0.0,0.0
4096,0.35,13,1.0,0.0,0.0,0.0
4096,0.35,14,1.0,0.0,0.0,0.0
4096,0.35,15,1.0,0.0,0.0,0.0
4096,0.35,16,1.0,0.0,0.0,0.0
4096,0.35,17,1.0,0.0,0.0,0.0
4096,0.35,18,1.0,0.0,0.0,0.0
4096,0.35,19,1.0,0.0,0.0,0.0
4096,0.35,20,1.0,0.0,0.0,0.0
4096,0.35,21,1.0,0.0,0.0,0.0
4096,0.35,22,1.0,0.0,0.0,0.0
4096,0.35,23,1.0,0.0,0.0,0.0
4096,0.35,24,1.0,0.0,0.0,0.0
4096,0.35,25,1.0,0.0,0.0,0.0
4096,0.35,26,1.0,0.0,0.0,0.0
4096,0.35,27,1.0,0.0,0.0,0.0
4096,0.35,28,1.0,0.0,0.0,0.0
4096,0.35,29,1.0,0.0,0.0,0.0
4096,0.35,30,1.0,0.0,0.0,0.0
4096,0.35,31,1.0,0.0,0.0,0.0
4096,0.35,32,1.0,0.0,0.0,0.0
4096,0.35,33,1.0,0.0,0.0,0.0
4096,0.35,34,1.0,0.0,0.0,0.0
4096,0.35,35,1.0,0.0,0.0,0.0
4096,0.35,36,1.0,0.0,0.0,0.0
4096,0.35,37,1.0,0.0,0.0,0.0
4096,0.35,38,1.0,0.0,0.0,0.0
4096,0.35,39,1.0,0.0,0.0,0.0
4096,0.35,40,1.0,0.0,0.0,0.0
4096,0.35,41,1.0,0.0,0.0,0.0
4096,0.35,42,1.0,0.0,0.0,0.0
4096,0.35,43,1.0,0.0,0.0,0.0
4096,0.35,44,1.0,0.0,0.0,0.0
4096,0.35,45,1.0,0.0,0.0,0.0
4096,0.35,46,1.0,0.0,0.0,0.0
4096,0.35,47,1.0,0.0,0.0,0.0
4096,0.35,48,1.0,0.0,0.0,0.0
4096,0.35,49,1.0,0.0,0.0,0.0
4096,0.35,50,1.0,0.0,0.0,0.0
4096,0.35,51,1.0,0.0,0.0,0.0
4096,0.35,52,1.0,0.0,0.0,0.0
4096,0.35,53,1.0,0.0,0.0,0.0
4096,0.35,54,1.0,0.0,0.0,0.0
4096,0.35,55,1.0,0.0,0.0,0.0
4096,0.35,56,1.0,0.0,0.0,0.0
4096,0.35,57,1.0,0.0,0.0,0.0
4096,0.35,58,1.0,0.0,0.0,0.0
4096,0.35,59,1.0,0.0,0.0,0.0
4096,0.35,60,1.0,0.0,0.0,0.0
4096,0.35,61,1.0,0.0,0.0,0.0
4096,0.35,62,1.0,0.0,0.0,0.0
4096,0.35,63,0.9473403984663751,0.007298538561694212,0.02116622626981468,0.05265960153362492
4096,0.35,64,1.0,0.0,0.0,0.0
4096,0.35,65,1.0,0.0,0.0,0.0
4096,0.35,66,1.0,0.0,0.0,0.0
4096,0.35,67,1.0,0.0,0.0,0.0
4096,0.35,68,1.0,0.0,0.0,0.0
4096,0.35,69,1.0,0.0,0.0,0.0
4096,0.35,70,1.0,0.0,0.0,0.0
4096,0.35,71,1.0,0.0,0.0,0.0
4096,0.35,72,1.0,0.0,0.0,0.0
4096,0.35,73,1.0,0.0,0.0,0.0
4096,0.35,74,1.0,0.0,0.0,0.0
4096,0.35,75,1.0,0.0,0.0,0.0
4096,0.35,76,1.0,0.0,0.0,0.0
4096,0.35,77,1.0,0.0,0.0,0.0
4096,0.35,78,1.0,0.0,0.0,0.0
4096,0.35,79,1.0,0.0,0.0,0.0
4096,0.35,80,1.0,0.0,0.0,0.0
4096,0.35,81,1.0,0.0,0.0,0.0
4096,0.35,82,1.0,0.0,0.0,0.0
4096,0.35,83,1.0,0.0,0.0,0.0
4096,0.35,84,1.0,0.0,0.0,0.0
4096,0.35,85,1.0,0.0,0.0,0.0
4096,0.35,86,1.0,0.0,0.0,0.0
4096,0.35,87,1.0,0.0,0.0,0.0
4096,0.35,88,1.0,0.0,0.0,0.0
4096,0.35,89,1.0,0.0,0.0,0.0
4096,0.35,90,1.0,0.0,0.0,0.0
4096,0.35,91,1.0,0.0,0.0,0.0
4096,0.35,92,1.0,0.0,0.0,0.0
4096,0.35,93,1.0,0.0,0.0,0.0
4096,0.35,94,1.0,0.0,0.0,0.0
4096,0.35,95,1.0,0.0,0.0,0.0
4096,0.35,96,1.0,0.0,0.0,0.0
4096,0.35,97,1.0,0.0,0.0,0.0
4096,0.35,98,1.0,0.0,0.0,0.0
4096,0.35,99,1.0,0.0,0.0,0.0
4096,0.3819660112501051,0,0.8278417456609547,0.025008779077477228,0.07065599616933788,0.1721582543390453
4096,0.3819660112501051,1,0.9543898150312702,0.006318482633921485,0.018288413399927705,0.04561018496872982
4096,0.3819660112501051,2,0.9780455964748586,0.002794385292535506,0.00915553659345808,0.02195440352514144
4096,0.3819660112501051,3,1.0,0.0,0.0,0.0
4096,0.3819660112501051,4,1.0,0.0,0.0,0.0
4096,0.3819660112501051,5,1.0,0.0,0.0,0.0
4096,0.3819660112501051,6,0.8964615489167563,0.013712630668501424,0.04355026643158344,0.10353845108324367
4096,0.3819660112501051,7,1.0,0.0,0.0,0.0
4096,0.3819660112501051,8,0.8701896016895495,0.01959224690317285,0.05115444026778976,0.1298103983104505
4096,0.3819660112501051,9,0.9233946750963736,0.011595412788483417,0.0294781422485606,0.07660532490362637
4096,0.3819660112501051,10,1.0,0.0,0.0,0.0
4096,0.3819660112501051,11,1.0,0.0,0.0,0.0
4096,0.3819660112501051,12,0.9775657243040284,0.0035815870548836504,0.008161503951476579,0.02243427569597156
4096,0.3819660112501051,13,1.0,0.0,0.0,0.0
4096,0.3819660112501051,14,1.0,0.0,0.0,0.0
4096,0.3819660112501051,15,1.0,0.0,0.0,0.0
4096,0.3819660112501051,16,1.0,0.0,0.0,0.0
4096,0.3819660112501051,17,0.9388962926313391,0.008048527130163463,0.025365467534479713,0.06110370736866089
4096,0.3819660112501051,18,0.9696496214736471,0.004553170850470689,0.011528578207207485,0.030350378526352917
4096,0.3819660112501051,19,0.9021633461724278,0.014799135332029645,0.03799296089384474,0.09783665382757223
4096,0.3819660112501051,20,1.0,0.0,0.0,0.0
4096,0.3819660112501051,21,0.9904861631681818,0.0013603443234174173,0.0036924527119537864,0.009513836831818168
4096,0.3819660112501051,22,0.9194123496766455,0.01170096560591699,0.031859780468767696,0.08058765032335446
4096,0.3819660112501051,23,1.0,0.0,0.0,0.0
4096,0.3819660112501051,24,1.0,0.0,0.0,0.0
4096,0.3819660112501051,25,0.9243317377672396,0.011995196671112096,0.02826650847482909,0.07566826223276035
4096,0.3819660112501051,26,0.959306590186483,0.0060624687614713735,0.015588145847749979,0.04069340981351699
4096,0.3819660112501051,27,0.7996614003332756,0.026855761260803468,0.08702241450630505,0.2003385996667244
4096,0.3819660112501051,28,1.0,0.0,0.0,0.0
4096,0.3819660112501051,29,0.9290657497516558,0.009012824005847409,0.030145658450454083,0.07093425024834421
4096,0.3819660112501051,30,1.0,0.0,0.0,0.0
4096,0.3819660112501051,31,0.8426320279818277,0.02389295480709064,0.06251892821529265,0.15736797201817232
4096,0.3819660112501051,32,1.0,0.0,0.0,0.0
4096,0.3819660112501051,33,0.9539164375716126,0.007420406640240573,0.016832300448434034,0.0460835624283874
4096,0.3819660112501051,34,1.0,0.0,0.0,0.0
4096,0.3819660112501051,35,0.9404713479711099,0.008159834611614403,0.024144677713949236,0.05952865202889013
4096,0.3819660112501051,36,0.9504376591033569,0.006211059360131221,0.0210543341439694,0.04956234089664313
4096,0.3819660112501051,37,0.8370377421459516,0.021903081743132602,0.06961068280070704,0.1629622578540484
4096,0.3819660112501051,38,0.7833649920782768,0.03194098472439394,0.0898592484638735,0.2166350079217232
4096,0.3819660112501051,39,0.9951387619311243,0.0006462360176724413,0.0019661011268735096,0.004861238068875728
4096,0.3819660112501051,40,1.0,0.0,0.0,0.0
4096,0.3819660112501051,41,1.0,0.0,0.0,0.0
4096,0.3819660112501051,42,0.9698832891030162,0.004136447247226893,0.012065493761338364,0.030116710896983756
4096,0.3819660112501051,43,0.9605684473799642,0.005893244781797313,0.015067339041420325,0.03943155262003584
4096,0.3819660112501051,44,0.944899596339167,0.008069316899587786,0.021452366322720462,0.05510040366083302
4096,0.3819660112501051,45,0.961081635825415,0.005489163144006992,0.015401385638920961,0.03891836417458505
4096,0.3819660112501051,46,1.0,0.0,0.0,0.0
4096,0.3819660112501051,47,1.0,0.0,0.0,0.0
4096,0.3819660112501051,48,1.0,0.0,0.0,0.0
4096,0.3819660112501051,49,0.9814425563165158,0.0028591807215556653,0.006898628634750881,0.01855744368348422
4096,0.3819660112501051,50,1.0,0.0,0.0,0.0
4096,0.3819660112501051,51,1.0,0.0,0.0,0.0
4096,0.3819660112501051,52,1.0,0.0,0.0,0.0
4096,0.3819660112501051,53,1.0,0.0,0.0,0.0
4096,0.3819660112501051,54,1.0,0.0,0.0,0.0
4096,0.3819660112501051,55,1.0,0.0,0.0,0.0
4096,0.3819660112501051,56,1.0,0.0,0.0,0.0
4096,0.3819660112501051,57,0.9130399483573106,0.012650791846391396,0.0344267922830388,0.08696005164268938
4096,0.3819660112501051,58,0.9337550489051436,0.008709929283137907,0.02758083666353295,0.0662449510948564
4096,0.3819660112501051,59,1.0,0.0,0.0,0.0
4096,0.3819660112501051,60,0.8954994648029267,0.014245992328948576,0.043266672481120816,0.10450053519707325
4096,0.3819660112501051,61,0.6807455759871656,0.041994251847328024,0.14742281153605957,0.31925442401283444
4096,0.3819660112501051,62,0.9480061381193547,0.007658200470168741,0.020147268212420966,0.051993861880645253
4096,0.3819660112501051,63,0.9982513208699421,0.0002699602829228098,0.0006449298976733964,0.0017486791300579396
4096,0.3819660112501051,64,1.0,0.0,0.0,0.0
4096,0.3819660112501051,65,1.0,0.0,0.0,0.0
4096,0.3819660112501051,66,1.0,0.0,0.0,0.0
4096,0.3819660112501051,67,0.7985104539718201,0.028257192126419195,0.08542548010595502,0.20148954602817992
4096,0.3819660112501051,68,0.8823764643349125,0.016635126594190253,0.04793633070274511,0.11762353566508754
4096,0.3819660112501051,69,1.0,0.0,0.0,0.0
4096,0.3819660112501051,70,1.0,0.0,0.0,0.0
4096,0.3819660112501051,71,1.0,0.0,0.0,0.0
4096,0.3819660112501051,72,1.0,0.0,0.0,0.0
4096,0.3819660112501051,73,1.0,0.0,0.0,0.0
4096,0.3819660112501051,74,1.0,0.0,0.0,0.0
4096,0.3819660112501051,75,1.0,0.0,0.0,0.0
4096,0.3819660112501051,76,1.0,0.0,0.0,0.0
4096,0.3819660112501051,77,1.0,0.0,0.0,0.0
4096,0.3819660112501051,78,1.0,0.0,0.0,0.0
4096,0.3819660112501051,79,0.9260915937410832,0.011624778419583093,0.027728500354452235,0.07390840625891681
4096,0.3819660112501051,80,0.9820585873814056,0.002763200549217082,0.00666964702750561,0.017941412618594388
4096,0.3819660112501051,81,0.8959219834702974,0.015691559035606373,0.0406030256091478,0.10407801652970261
4096,0.3819660112501051,82,0.8957307194619721,0.01565731449901875,0.04078119780520867,0.10426928053802786
4096,0.3819660112501051,83,0.9173882441805465,0.012023222422913926,0.032640160225011317,0.08261175581945346
4096,0.3819660112501051,84,1.0,0.0,0.0,0.0
4096,0.3819660112501051,85,0.9837815880937025,0.002184352650359933,0.006537669059561768,0.01621841190629747
4096,0.3819660112501051,86,0.9103037190126976,0.010751755388113848,0.03958025941032289,0.08969628098730242
4096,0.3819660112501051,87,0.985542823312429,0.0019403934277034685,0.005835580271201235,0.01445717668757096
4096,0.3819660112501051,88,0.9605081570088754,0.005580319120821298,0.015614669262748904,0.039491842991124626
4096,0.3819660112501051,89,1.0,0.0,0.0,0.0
4096,0.3819660112501051,90,0.8655644336047016,0.018338408597727174,0.05630591957186337,0.1344355663952984
4096,0.3819660112501051,91,1.0,0.0,0.0,0.0
4096,0.3819660112501051,92,1.0,0.0,0.0,0.0
4096,0.3819660112501051,93,0.9225016933411168,0.011489712717419276,0.030216337519049896,0.07749830665888324
4096,0.3819660112501051,94,0.924896088158677,0.011001608193918266,0.029469334890848464,0.07510391184132303
4096,0.3819660112501051,95,1.0,0.0,0.0,0.0
4096,0.3819660112501051,96,1.0,0.0,0.0,0.0
4096,0.3819660112501051,97,0.9511723570010726,0.00749684958028729,0.018413374697431928,0.04882764299892739
4096,0.3819660112501051,98,1.0,0.0,0.0,0.0
4096,0.3819660112501051,99,1.0,0.0,0.0,0.0
4096,0.5,0,0.31575106131710023,0.0709205799132116,0.4194865097859177,0.059248938682899766
4096,0.5,1,0.3913060144190268,0.06283129743816046,0.35817906786612475,0.016820932133875255
4096,0.5,2,0.44631296399112164,0.058861080939734356,0.3133630834388306,0.07131296399112164
4096,0.5,3,0.3625020522439826,0.06164222630989885,0.38931454789887077,0.014314547898870766
4096,0.5,4,0.37427154762502424,0.06469426046382565,0.3713789257234746,0.0036210742765254156
4096,0.5,5,0.3585431972364694,0.06218403606036105,0.3922405444898043,0.017240544489804277
4096,0.5,6,0.3377261015635089,0.0647738987497094,0.4084481980909528,0.03727389843649109
4096,0.5,7,0.38541206773071474,0.06572596714065981,0.35831791092358983,0.016682089076410167
4096,0.5,8,0.45204092369241644,0.05771738486443506,0.3102899512665557,0.07704092369241644
4096,0.5,9,0.35973067217854426,0.05788125460032606,0.3998901072152016,0.024890107215201573
4096,0.5,10,0.30372134933057554,0.06286770008886539,0.4483587453274539,0.0733587453274539
4096,0.5,11,0.35096795865875,0.05859974588232658,0.40736751684206074,0.03236751684206074
4096,0.5,12,0.3534677629015135,0.06543437140913083,0.3909228725202958,0.021532237098486506
4096,0.5,13,0.5142395671334075,0.06420529820514076,0.24257007363199873,0.13923956713340746
4096,0.5,14,0.31577409174464693,0.06348032541112841,0.43416543326290824,0.059225908255353066
4096,0.5,15,0.4111981356653194,0.06265326241749075,0.33918882644786397,0.036198135665319375
4096,0.5,16,0.4194862106695294,0.059188661615434845,0.3380848454082464,0.0444862106695294
4096,0.5,17,0.35259230619522897,0.06618903703590051,0.39033166466474056,0.022407693804771034
4096,0.5,18,0.3511971179289989,0.05661328557601841,0.41132375843376123,0.03632375843376123
4096,0.5,19,0.38938310474986415,0.06608155285229561,0.35372858682337044,0.02127141317662956
4096,0.5,20,0.3666188189403204,0.06823748685423164,0.37216242938031485,0.00838118105967961
4096,0.5,21,0.3251413539512616,0.05480096057614392,0.4424736596109202,0.06747365961092022
