p,p_index,dataset_index,A,B,C,empirical_optimum,empirical_g12,empirical_g13,empirical_g23,theory_optimum,theory_g12,theory_g13,theory_g23,theory_D,best_initialization,alpha,beta,g12,g13,g23,D,deployed_gap,optimization_error,gram_error_to_empirical,gram_error_to_population,gradient_norm
0.7000000000000001,16,44,0.7119826077458238,1.0443811824994236,0.27919169953699086,0.27919169953699086,0.0,0.0,1.0,0.29999999999999993,0.0,0.0,1.0,-1.0,0,1.5707963269716376,4.055798661663595e-10,5.236722438246006e-20,3.1237382846445417e-20,1.0,-1.0,1.5,0.0,5.236722438246006e-20,5.236722438246006e-20,9.938940834726774e-11
0.7000000000000001,16,45,0.6924191496305774,0.9829525999292332,0.29488280142745577,0.29488280142745577,0.0,0.0,1.0,0.29999999999999993,0.0,0.0,1.0,-1.0,0,1.5707963270255612,5.267007893942819e-10,8.763746255374145e-20,5.320612876804729e-20,1.0,-1.0,1.5,0.0,8.763746255374145e-20,8.763746255374145e-20,9.933218404297961e-11
0.7000000000000001,16,46,0.6783740718549774,1.0512382308670805,0.2922301848235468,0.2922301848235468,0.0,0.0,1.0,0.29999999999999993,0.0,0.0,1.0,-1.0,0,1.5707963269949619,4.796607163293423e-10,7.817363238037712e-20,4.002609882762462e-20,1.0,-1.0,1.5,0.0,7.817363238037712e-20,7.817363238037712e-20,9.899802199749305e-11
0.7000000000000001,16,47,0.7322062371719974,0.9809322655813992,0.2865708312104818,0.2865708312104818,0.0,0.0,1.0,0.29999999999999993,0.0,0.0,1.0,-1.0,0,1.5707963265907667,3.1415926531431384,5.881835151444339e-20,4.1669010108279115e-20,1.0,-1.0,1.5,0.0,5.881835151444339e-20,5.881835151444339e-20,9.916006749816277e-11
0.7000000000000001,16,48,0.6668031594575161,1.0348563799672834,0.3000656751136289,0.3000656751136289,0.0,0.0,1.0,0.29999999999999993,0.0,0.0,1.0,-1.0,0,1.5707963265682356,3.1415926530422036,1.0299521652140185e-19,5.137519690514019e-20,1.0,-1.0,1.5,0.0,1.0299521652140185e-19,1.0299521652140185e-19,9.936679616163112e-11
0.7000000000000001,16,49,0.7220312895514516,0.9529612462444327,0.3150085680442162,0.3150085680442162,0.0,0.0,1.0,0.29999999999999993,0.0,0.0,1.0,-1.0,0,1.5707963265129643,3.1415926529670495,1.1615243787375662e-19,7.948583111620879e-20,1.0,-1.0,1.5,0.0,1.1615243787375662e-19,1.1615243787375662e-19,9.981380929981157e-11
0.75,17,0,0.7713434712024642,0.9878435674744628,0.268471166083037,0.268471166083037,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.57079632662244,3.1415926532269416,3.6250291935475375e-20,2.974126328054725e-20,1.0,-1.0,1.5,0.0,3.6250291935475375e-20,3.6250291935475375e-20,9.88896152018483e-11
0.75,17,1,0.7615171680628657,1.028834245955439,0.2385349183176404,0.2385349183176404,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269338445,2.9638652223729443e-10,2.4786918823196583e-20,1.930651975175929e-20,1.0,-1.0,1.5,0.0,2.4786918823196583e-20,2.4786918823196583e-20,9.838727501028668e-11
0.75,17,2,0.7479441766720729,0.9726651331746978,0.2577228203740247,0.2577228203740247,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269664125,3.6315409820030474e-10,3.672521765534233e-20,2.9417687264777115e-20,1.0,-1.0,1.5,0.0,3.672521765534233e-20,3.672521765534233e-20,9.948333716910209e-11
0.75,17,3,0.7251415365039844,1.0427977556061914,0.27978240600950355,0.27978240600950355,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269696463,3.9586556455210506e-10,4.88922215865009e-20,3.053746078771201e-20,1.0,-1.0,1.5,0.0,4.88922215865009e-20,4.88922215865009e-20,9.916813940009059e-11
0.75,17,4,0.7722102627814262,0.9527035432556034,0.2480070285286465,0.2480070285286465,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326629986,3.141592653252698,2.9647595765878136e-20,2.7195502993862017e-20,1.0,-1.0,1.5,0.0,2.9647595765878136e-20,2.9647595765878136e-20,9.87216576687058e-11
0.75,17,5,0.7570845232402681,1.0058686586736938,0.24802472525487335,0.24802472525487335,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269474172,3.243310134773201e-10,2.951881765219361e-20,2.326253389223971e-20,1.0,-1.0,1.5,0.0,2.951881765219361e-20,2.951881765219361e-20,9.926577603828991e-11
0.75,17,6,0.7442841759630945,0.9752191806362909,0.2729783763965038,0.2729783763965038,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266078506,3.14159265318885,4.575210008539041e-20,3.498620444346755e-20,1.0,-1.0,1.5,0.0,4.575210008539041e-20,4.575210008539041e-20,9.950315111948682e-11
0.75,17,7,0.7646496871388879,0.9515793607944372,0.25421329352216815,0.25421329352216815,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269665737,3.539824219796865e-10,3.3235246561783604e-20,2.9473011465674126e-20,1.0,-1.0,1.5,0.0,3.3235246561783604e-20,3.3235246561783604e-20,9.882537262375118e-11
0.75,17,8,0.7352021475368713,0.995686850323452,0.26261936275051245,0.26261936275051245,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266245852,3.1415926532198886,3.9837482237021654e-20,2.9005966782311434e-20,1.0,-1.0,1.5,0.0,3.9837482237021654e-20,3.9837482237021654e-20,9.919457444377507e-11
0.75,17,9,0.7339640654826862,1.0167258288601437,0.2550887630513604,0.2550887630513604,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266378655,3.14159265324597,3.4891325437520714e-20,2.4658771410529962e-20,1.0,-1.0,1.5,0.0,3.4891325437520714e-20,3.4891325437520714e-20,9.878659482893239e-11
0.75,17,10,0.7323313672750205,0.9818860943068093,0.25196798575324897,0.25196798575324897,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269603753,3.5577165850589127e-10,3.621141744484398e-20,2.738319372915844e-20,1.0,-1.0,1.5,0.0,3.621141744484398e-20,3.621141744484398e-20,9.942886169549082e-11
0.75,17,11,0.7631793536481186,0.9686089803553389,0.2622826539515495,0.2622826539515495,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.57079632662063,3.141592653225389,3.6152277486569897e-20,3.036886961770534e-20,1.0,-1.0,1.5,0.0,3.6152277486569897e-20,3.6152277486569897e-20,9.906426967146316e-11
0.75,17,12,0.7132512361853829,0.98220018357115,0.2532469230757771,0.2532469230757771,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269628926,3.677385706240547e-10,3.98970944100167e-20,2.8222656108086906e-20,1.0,-1.0,1.5,0.0,3.98970944100167e-20,3.98970944100167e-20,9.867585568808738e-11
0.75,17,13,0.7594172588607275,0.9998148423140376,0.2509705746128218,0.2509705746128218,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326638346,3.1415926532580687,3.0685908077100305e-20,2.4508093971446748e-20,1.0,-1.0,1.5,0.0,3.0685908077100305e-20,3.0685908077100305e-20,9.955402063504509e-11
0.75,17,14,0.7915240755371408,0.9638358894850068,0.2607036740057128,0.2607036740057128,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269648781,3.46387076896468e-10,3.111891939919053e-20,2.889371820604155e-20,1.0,-1.0,1.5,0.0,3.111891939919053e-20,3.111891939919053e-20,9.864982036069199e-11
0.75,17,15,0.7698559950359863,1.016410483169466,0.2682826671356656,0.2682826671356656,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266303404,3.1415926532381784,3.499093931483214e-20,2.7078745498942943e-20,1.0,-1.0,1.5,0.0,3.499093931483214e-20,3.499093931483214e-20,9.935210466286446e-11
0.75,17,16,0.7481445326620264,0.9966425256502982,0.23725612521821465,0.23725612521821465,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269432663,3.1466228178708054e-10,2.7653222860728426e-20,2.2013567785909716e-20,1.0,-1.0,1.5,0.0,2.7653222860728426e-20,2.7653222860728426e-20,9.95106863735896e-11
0.75,17,17,0.7553816176422142,0.9930162011842667,0.2631157480672052,0.2631157480672052,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326962852,3.580744514763943e-10,3.61452666200321e-20,2.820900500560548e-20,1.0,-1.0,1.5,0.0,3.61452666200321e-20,3.61452666200321e-20,9.87948814924718e-11
0.75,17,18,0.7476693731242674,0.9784099821600061,0.25137687877225234,0.25137687877225234,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266308427,3.1415926532424647,3.358956724422328e-20,2.691369615574447e-20,1.0,-1.0,1.5,0.0,3.358956724422328e-20,3.358956724422328e-20,9.943684872887447e-11
0.75,17,19,0.6931261068338963,1.0459945869166596,0.23612553670252134,0.23612553670252134,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266536804,3.1415926532668297,3.30320974588088e-20,1.9942018282288084e-20,1.0,-1.0,1.5,0.0,3.30320974588088e-20,3.30320974588088e-20,9.942777339874292e-11
0.75,17,20,0.7869240149281108,0.9946336595674166,0.2548594398028201,0.2548594398028201,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269530927,3.2758298460846257e-10,2.869192967417774e-20,2.5025993917048863e-20,1.0,-1.0,1.5,0.0,2.869192967417774e-20,2.869192967417774e-20,9.961418030588091e-11
0.75,17,21,0.7306349867405446,1.0169746148517362,0.25076025394844864,0.25076025394844864,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266403753,3.14159265325117,3.389343007659339e-20,2.3876846335310616e-20,1.0,-1.0,1.5,0.0,3.389343007659339e-20,3.389343007659339e-20,9.919586902610067e-11
0.75,17,22,0.7686413661797169,1.001391626191512,0.24868487536180583,0.24868487536180583,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266425167,3.1415926532694805,2.8201438759316e-20,2.321964846683972e-20,1.0,-1.0,1.5,0.0,2.8201438759316e-20,2.8201438759316e-20,9.884636377410713e-11
0.75,17,23,0.7471857370382835,0.9862121472888539,0.2438108673499088,0.2438108673499088,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266389664,3.141592653259488,3.040664765197843e-20,2.431423316842499e-20,1.0,-1.0,1.5,0.0,3.040664765197843e-20,3.040664765197843e-20,9.95170422532461e-11
0.75,17,24,0.763064743930183,1.0149740422929714,0.24661575533613805,0.24661575533613805,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269440193,3.1675232382677327e-10,2.809970656004666e-20,2.2237565621252584e-20,1.0,-1.0,1.5,0.0,2.809970656004666e-20,2.809970656004666e-20,9.959247601611536e-11
0.75,17,25,0.7662165798767611,0.9595604382971024,0.27413259043421445,0.27413259043421445,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326985186,3.9748491743929636e-10,4.2930032750481985e-20,3.621000955336154e-20,1.0,-1.0,1.5,0.0,4.2930032750481985e-20,4.2930032750481985e-20,9.958635250597532e-11
0.75,17,26,0.760793536165493,0.9893331378559416,0.2513683367882994,0.2513683367882994,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326954666,3.364267611174058e-10,3.120779860874114e-20,2.5526283450202662e-20,1.0,-1.0,1.5,0.0,3.120779860874114e-20,3.120779860874114e-20,9.966523274896297e-11
0.75,17,27,0.7170609009193811,0.9726468791361081,0.2427697618110941,0.2427697618110941,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269556964,3.470577992555745e-10,3.4692058426670014e-20,2.5856561746115098e-20,1.0,-1.0,1.5,0.0,3.4692058426670014e-20,3.4692058426670014e-20,9.860632157238476e-11
0.75,17,28,0.7431242726068451,1.0265288143898057,0.2335058885983445,0.2335058885983445,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266560985,3.141592653290155,2.5869527863873488e-20,1.9264925158021935e-20,1.0,-1.0,1.5,0.0,2.5869527863873488e-20,2.5869527863873488e-20,9.911374376985573e-11
0.75,17,29,0.7338133413243375,1.001583014960805,0.26315457232689743,0.26315457232689743,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269640828,3.6913738114718974e-10,3.998049109560045e-20,2.862395651779383e-20,1.0,-1.0,1.5,0.0,3.998049109560045e-20,3.998049109560045e-20,9.917337806190315e-11
0.75,17,30,0.7439871972630654,1.0152478524053765,0.25997383052633877,0.25997383052633877,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269558534,3.4992219024858277e-10,3.5707940552898005e-20,2.590707286245122e-20,1.0,-1.0,1.5,0.0,3.5707940552898005e-20,3.5707940552898005e-20,9.923437653447194e-11
0.75,17,31,0.7379542535939413,1.0296937552218868,0.2354484000788922,0.2354484000788922,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266546057,3.141592653284757,2.71409702732679e-20,1.9681551002193205e-20,1.0,-1.0,1.5,0.0,2.71409702732679e-20,2.71409702732679e-20,9.950826215909014e-11
0.75,17,32,0.694833692146192,1.0385260249788053,0.2526940531320022,0.2526940531320022,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266404597,3.1415926532354845,3.994871085116101e-20,2.3850777375067995e-20,1.0,-1.0,1.5,0.0,3.994871085116101e-20,3.994871085116101e-20,9.869182713803108e-11
0.75,17,33,0.7235812379843156,1.0315675607746,0.2525244951598301,0.2525244951598301,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326642193,3.1415926532501453,3.4948170966002294e-20,2.3318416558761738e-20,1.0,-1.0,1.5,0.0,3.4948170966002294e-20,3.4948170966002294e-20,9.899990142456361e-11
0.75,17,34,0.7310306480779487,0.9713717417346516,0.23111653242420171,0.23111653242420171,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269459106,3.197319856025552e-10,2.846574891745931e-20,2.2805236921411045e-20,1.0,-1.0,1.5,0.0,2.846574891745931e-20,2.846574891745931e-20,9.888534714264064e-11
0.75,17,35,0.8046472858370743,0.956568647075162,0.2635945504119849,0.2635945504119849,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326620793,3.1415926532392993,3.1113536869871065e-20,3.031209196123709e-20,1.0,-1.0,1.5,0.0,3.1113536869871065e-20,3.1113536869871065e-20,9.908734199566544e-11
0.75,17,36,0.7623744493637595,1.0125241185165494,0.2189795152254205,0.2189795152254205,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266620135,3.141592653311654,2.109939638029752e-20,1.7657918036767975e-20,1.0,-1.0,1.5,0.0,2.109939638029752e-20,2.109939638029752e-20,9.966573568750316e-11
0.75,17,37,0.7618047144073906,0.99832018571728,0.24257595645449273,0.24257595645449273,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326945726,3.173659437380685e-10,2.7734457778325356e-20,2.2749474051652125e-20,1.0,-1.0,1.5,0.0,2.7734457778325356e-20,2.7734457778325356e-20,9.97660751879557e-11
0.75,17,38,0.7773865083688426,1.0230515307528893,0.24737805353675987,0.24737805353675987,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326649375,3.1415926532829603,2.6021318687080034e-20,2.117655236692146e-20,1.0,-1.0,1.5,0.0,2.6021318687080034e-20,2.6021318687080034e-20,9.899492243293371e-11
0.75,17,39,0.7377255833410917,0.9920385494232542,0.2679990844524396,0.2679990844524396,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326972488,3.852020391873562e-10,4.310216262586363e-20,3.1538718080624523e-20,1.0,-1.0,1.5,0.0,4.310216262586363e-20,4.310216262586363e-20,9.985179785425606e-11
0.75,17,40,0.7692438250826333,0.9844837835310796,0.24979371006916828,0.24979371006916828,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269520284,3.2751135628058615e-10,2.9029192569906455e-20,2.469040315083723e-20,1.0,-1.0,1.5,0.0,2.9029192569906455e-20,2.9029192569906455e-20,9.850627923935439e-11
0.75,17,41,0.7958532700870576,0.9846230339182163,0.25777120560069355,0.25777120560069355,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266333034,3.141592653258672,2.873967036966115e-20,2.611237667163592e-20,1.0,-1.0,1.5,0.0,2.873967036966115e-20,2.873967036966115e-20,9.913155170402357e-11
0.75,17,42,0.6947113114080448,1.007576658361355,0.26193688984139596,0.26193688984139596,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266226646,3.1415926531991256,4.771409087947457e-20,2.966388513281888e-20,1.0,-1.0,1.5,0.0,4.771409087947457e-20,4.771409087947457e-20,9.883877605598326e-11
0.75,17,43,0.7879297802951275,0.979992738726408,0.22427932273205056,0.22427932273205056,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326936521,2.864739880039174e-10,2.098139483605974e-20,2.0057478799203652e-20,1.0,-1.0,1.5,0.0,2.098139483605974e-20,2.098139483605974e-20,9.976212793057769e-11
0.75,17,44,0.8009233045538258,0.9987338865721225,0.2720763386096736,0.2720763386096736,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269649166,3.519099784933165e-10,3.3083987249747214e-20,2.890677892578647e-20,1.0,-1.0,1.5,0.0,3.3083987249747214e-20,3.3083987249747214e-20,9.986731469884426e-11
0.75,17,45,0.7276769932678007,1.0142050487329155,0.25695134682504617,0.25695134682504617,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269559848,3.545826937380005e-10,3.74401219648942e-20,2.594940579992126e-20,1.0,-1.0,1.5,0.0,3.74401219648942e-20,3.74401219648942e-20,9.938183464667831e-11
0.75,17,46,0.7102677505910263,1.0328002272830297,0.24676175669163758,0.24676175669163758,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266447704,3.1415926532525145,3.502608705507745e-20,2.2537874418870632e-20,1.0,-1.0,1.5,0.0,3.502608705507745e-20,3.502608705507745e-20,9.940187517340964e-11
0.75,17,47,0.7110037672134399,1.0550530665028828,0.24743324859911303,0.24743324859911303,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963266500806,3.141592653260766,3.393374854253927e-20,2.0971673349784353e-20,1.0,-1.0,1.5,0.0,3.393374854253927e-20,3.393374854253927e-20,9.91251327948126e-11
0.75,17,48,0.7299343139652201,0.9978481178968159,0.1992183035490404,0.1992183035490404,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.5707963269224718,2.6959019783979876e-10,2.016825323833746e-20,1.6275437380137564e-20,1.0,-1.0,1.5,0.0,2.016825323833746e-20,2.016825323833746e-20,9.990850159293753e-11
0.75,17,49,0.7206139892513843,1.0078615897986294,0.27838461938421155,0.27838461938421155,0.0,0.0,1.0,0.25,0.0,0.0,1.0,-1.0,0,1.570796326980471,4.143496514029577e-10,5.233812321890855e-20,3.4437851799368616e-20,1.0,-1.0,1.5,0.0,5.233812321890855e-20,5.233812321890855e-20,9.902019753242376e-11
0.8,18,0,0.8181153932165575,0.9948649597270882,0.19097071845577268,0.19097071845577268,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269160239,2.373781223296182e-10,1.3514260863661807e-20,1.4671815333119558e-20,1.0,-1.0,1.5,0.0,1.4671815333119558e-20,1.4671815333119558e-20,9.954867532411259e-11
0.8,18,1,0.8010403137840069,0.9459227146152315,0.20990700136865456,0.20990700136865456,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266541602,3.141592653314718,1.8046919517855438e-20,1.980672660805001e-20,1.0,-1.0,1.5,0.0,1.980672660805001e-20,1.980672660805001e-20,9.974120755964052e-11
0.8,18,2,0.796576485367287,0.9716354807653491,0.2059627887824904,0.2059627887824904,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266627594,3.141592653327806,1.6861072331341328e-20,1.7460253184024158e-20,1.0,-1.0,1.5,0.0,1.7460253184024158e-20,1.7460253184024158e-20,9.895189009316622e-11
0.8,18,3,0.7937041792301026,0.996956230652665,0.19666823556349983,0.19666823556349983,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266717528,3.141592653343125,1.5258268286809114e-20,1.5164390227025582e-20,1.0,-1.0,1.5,0.0,1.5258268286809114e-20,1.5258268286809114e-20,9.906003006859763e-11
0.8,18,4,0.777539259825266,0.9926054875928765,0.22099800218674123,0.22099800218674123,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.570796326930378,2.775869242930465e-10,2.019399633664156e-20,1.835519420383178e-20,1.0,-1.0,1.5,0.0,2.019399633664156e-20,2.019399633664156e-20,9.829289879695947e-11
0.8,18,5,0.7926415269997698,0.978746900757665,0.19523670605597204,0.19523670605597204,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266692502,3.141592653340397,1.5313997755195422e-20,1.578702874405081e-20,1.0,-1.0,1.5,0.0,1.578702874405081e-20,1.578702874405081e-20,9.879578514495953e-11
0.8,18,6,0.7852358726585453,0.9868390457368832,0.21278788244627356,0.21278788244627356,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.570796326926739,2.666160146724484e-10,1.8163906819132383e-20,1.7382438386991195e-20,1.0,-1.0,1.5,0.0,1.8163906819132383e-20,1.8163906819132383e-20,9.81927958729287e-11
0.8,18,7,0.8076338389711316,0.9600908100018731,0.22327249596303175,0.22327249596303175,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266518907,3.141592653307749,1.9331676016091272e-20,2.0450684755698102e-20,1.0,-1.0,1.5,0.0,2.0450684755698102e-20,2.0450684755698102e-20,9.863876526190054e-11
0.8,18,8,0.7779185076722576,1.005889083102493,0.21355519117261873,0.21355519117261873,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266654283,3.1415926533238205,1.863345793555649e-20,1.6762034272851806e-20,1.0,-1.0,1.5,0.0,1.863345793555649e-20,1.863345793555649e-20,9.877893506392602e-11
0.8,18,9,0.7609945839036956,0.9892671368812931,0.20712629153750267,0.20712629153750267,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269253815,2.685433082941801e-10,1.9060125497579726e-20,1.7026307807780648e-20,1.0,-1.0,1.5,0.0,1.9060125497579726e-20,1.9060125497579726e-20,9.887880490638762e-11
0.8,18,10,0.8188994177444069,0.9705816171971549,0.1895302062082777,0.1895302062082777,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269204621,2.428172866440715e-10,1.3747982240644718e-20,1.576669396627676e-20,1.0,-1.0,1.5,0.0,1.576669396627676e-20,1.576669396627676e-20,9.999248176766302e-11
0.8,18,11,0.782310125798563,1.0235369714184317,0.2120704870499105,0.2120704870499105,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266688336,3.141592653329606,1.7989275927218117e-20,1.5891879741749375e-20,1.0,-1.0,1.5,0.0,1.7989275927218117e-20,1.7989275927218117e-20,9.94972807672906e-11
0.8,18,12,0.8198401673433279,1.0185250223786566,0.2045210256073182,0.2045210256073182,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.570796326672969,3.1415926533467364,1.467227533485558e-20,1.4866349487790547e-20,1.0,-1.0,1.5,0.0,1.4866349487790547e-20,1.4866349487790547e-20,9.919265923851019e-11
0.8,18,13,0.7784788926750581,0.9917243757252887,0.19595928449835182,0.19595928449835182,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269184673,2.496817643378638e-10,1.5904013666932216e-20,1.5269705044249335e-20,1.0,-1.0,1.5,0.0,1.5904013666932216e-20,1.5904013666932216e-20,9.84948680619437e-11
0.8,18,14,0.7899987249394353,1.0069896127501514,0.2035896974472678,0.2035896974472678,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269204468,2.5436120813073214e-10,1.6592282091016564e-20,1.576284660353884e-20,1.0,-1.0,1.5,0.0,1.6592282091016564e-20,1.6592282091016564e-20,9.995044524913285e-11
0.8,18,15,0.7895226136348481,0.9810026306624151,0.19115137589169595,0.19115137589169595,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266721978,3.141592653345902,1.468761010415886e-20,1.5054995837866297e-20,1.0,-1.0,1.5,0.0,1.5054995837866297e-20,1.5054995837866297e-20,9.812806407508417e-11
0.8,18,16,0.8263650421825282,1.0300715655772985,0.17989712523738138,0.17989712523738138,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269044003,2.1588048396181686e-10,1.1316024808960772e-20,1.1991055534312444e-20,1.0,-1.0,1.5,0.0,1.1991055534312444e-20,1.1991055534312444e-20,9.81394922496873e-11
0.8,18,17,0.7758367756419553,0.9924845197876124,0.1969579547338297,0.1969579547338297,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266696054,3.141592653335884,1.6542664114068356e-20,1.5697877794149596e-20,1.0,-1.0,1.5,0.0,1.6542664114068356e-20,1.6542664114068356e-20,9.95546202993712e-11
0.8,18,18,0.8449587611213862,1.0052932927317664,0.19470840268342265,0.19470840268342265,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266742535,3.1415926533561596,1.2766868247458022e-20,1.4554760554369433e-20,1.0,-1.0,1.5,0.0,1.4554760554369433e-20,1.4554760554369433e-20,9.996385808273196e-11
0.8,18,19,0.837682536850827,0.9940852718327171,0.19250206549155083,0.19250206549155083,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266753764,3.1415926533586807,1.2452853068568737e-20,1.4285086041380997e-20,1.0,-1.0,1.5,0.0,1.4285086041380997e-20,1.4285086041380997e-20,9.797862942693244e-11
0.8,18,20,0.7911007435572339,1.0191156566600914,0.21391960348112296,0.21391960348112296,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.570796326668825,3.141592653331709,1.7427348812825124e-20,1.5894063162229244e-20,1.0,-1.0,1.5,0.0,1.7427348812825124e-20,1.7427348812825124e-20,9.84520647055088e-11
0.8,18,21,0.7685057913329458,0.9777525278450049,0.21792660090157362,0.21792660090157362,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963266570735,3.141592653307962,2.0738297708895396e-20,1.899521998937217e-20,1.0,-1.0,1.5,0.0,2.0738297708895396e-20,2.0738297708895396e-20,9.850493168958104e-11
0.8,18,22,0.7987601252840673,1.030089546904215,0.19242912744859203,0.19242912744859203,0.0,0.0,1.0,0.19999999999999996,0.0,0.0,1.0,-1.0,0,1.5707963269113625,2.3578246435363834e-10,1.4236445687580632e-20,1.3564302779845472e-20,1.0,-1.0,1.5,0.0,1.4236445687580632e-20,1.4236445687580632e-20,9.986788550569326e-11
